id,score,rank,previous_value,raw_usd,usd,eth,eth_actual,is_listed,is_purchased,give_away_wallet
1310,218.8,3795,236.594,236.6385,237,0.06162,,,,
3963,218.79,3796,236.5495,236.594,237,0.06162,,,,
5247,218.78,3797,236.505,236.5495,237,0.06162,,,,
724,218.74,3798,236.4605,236.505,237,0.06162,,,,
4292,218.74,3799,236.416,236.4605,236,0.06136,,,,
6381,218.74,3800,236.3715,236.416,236,0.06136,,,,
574,218.72,3801,236.327,236.3715,236,0.06136,,,,
1723,218.72,3802,236.2825,236.327,236,0.06136,,,,
4230,218.72,3803,236.238,236.2825,236,0.06136,,,,
8417,218.72,3804,236.1935,236.238,236,0.06136,,,,
3210,218.71,3805,236.149,236.1935,236,0.06136,,,,
3046,218.69,3806,236.1045,236.149,236,0.06136,,,,
3331,218.69,3807,236.06,236.1045,236,0.06136,,,,
6995,218.68,3808,236.0155,236.06,236,0.06136,,,,
3133,218.67,3809,235.971,236.0155,236,0.06136,,,,
8197,218.65,3810,235.9265,235.971,236,0.06136,,,,
6230,218.64,3811,235.882,235.9265,236,0.06136,,,,
5202,218.63,3812,235.8375,235.882,236,0.06136,,,,
975,218.6,3813,235.793,235.8375,236,0.06136,,,,
1730,218.6,3814,235.7485,235.793,236,0.06136,,,,
5143,218.57,3815,235.704,235.7485,236,0.06136,,,,
1484,218.56,3816,235.6595,235.704,236,0.06136,,,,
1620,218.56,3817,235.615,235.6595,236,0.06136,,,,
3579,218.56,3818,235.5705,235.615,236,0.06136,,,,
7188,218.54,3819,235.526,235.5705,236,0.06136,,,,
8139,218.53,3820,235.4815,235.526,236,0.06136,,,,
4981,218.52,3821,235.437,235.4815,235,0.0611,,,,
6529,218.52,3822,235.3925,235.437,235,0.0611,,,,
1437,218.51,3823,235.348,235.3925,235,0.0611,,,,
4526,218.5,3824,235.3035,235.348,235,0.0611,,,,
1550,218.48,3825,235.259,235.3035,235,0.0611,,,,
2428,218.45,3826,235.2145,235.259,235,0.0611,,,,
6674,218.44,3827,235.17,235.2145,235,0.0611,,,,
7168,218.43,3828,235.1255,235.17,235,0.0611,,,,
471,218.39,3829,235.081,235.1255,235,0.0611,,,,
5046,218.39,3830,235.0365,235.081,235,0.0611,,,,
8857,218.39,3831,234.992,235.0365,235,0.0611,,,,
414,218.38,3832,234.9475,234.992,235,0.0611,,,,
4408,218.36,3833,234.903,234.9475,235,0.0611,,,,
5520,218.36,3834,234.8585,234.903,235,0.0611,,,,
4628,218.35,3835,234.814,234.8585,235,0.0611,,,,
718,218.31,3836,234.7695,234.814,235,0.0611,,,,
6425,218.3,3837,234.725,234.7695,235,0.0611,,,,
7242,218.28,3838,234.6805,234.725,235,0.0611,,,,
604,218.26,3839,234.636,234.6805,235,0.0611,,,,
8728,218.26,3840,234.5915,234.636,235,0.0611,,,,
968,218.24,3841,234.547,234.5915,235,0.0611,,,,
132,218.22,3842,234.5025,234.547,235,0.0611,,,,
2039,218.2,3843,234.458,234.5025,235,0.0611,,,,
6275,218.2,3844,234.4135,234.458,234,0.06084,,,,
5036,218.19,3845,234.369,234.4135,234,0.06084,,,,
5136,218.19,3846,234.3245,234.369,234,0.06084,,,,
1268,218.14,3847,234.28,234.3245,234,0.06084,,,,
4193,218.11,3848,234.2355,234.28,234,0.06084,,,,
5731,218.11,3849,234.191,234.2355,234,0.06084,,,,
6086,218.11,3850,234.1465,234.191,234,0.06084,,,,
6218,218.11,3851,234.102,234.1465,234,0.06084,,,,
5601,218.1,3852,234.0575,234.102,234,0.06084,,,,
7102,218.1,3853,234.013,234.0575,234,0.06084,,,,
3121,218.09,3854,233.9685,234.013,234,0.06084,,,,
3191,218.08,3855,233.924,233.9685,234,0.06084,,,,
8654,218.06,3856,233.8795,233.924,234,0.06084,,,,
4529,218.04,3857,233.835,233.8795,234,0.06084,,,,
8242,218.02,3858,233.7905,233.835,234,0.06084,,,,
8575,218.01,3859,233.746,233.7905,234,0.06084,,,,
4944,218,3860,233.7015,233.746,234,0.06084,,,,
8549,218,3861,233.657,233.7015,234,0.06084,,,,
512,217.96,3862,233.6125,233.657,234,0.06084,,,,
2702,217.96,3863,233.568,233.6125,234,0.06084,,,,
7256,217.96,3864,233.5235,233.568,234,0.06084,,,,
740,217.95,3865,233.479,233.5235,234,0.06084,,,,
7820,217.94,3866,233.4345,233.479,233,0.06058,,,,
6778,217.93,3867,233.39,233.4345,233,0.06058,,,,
957,217.88,3868,233.3455,233.39,233,0.06058,,,,
5154,217.86,3869,233.301,233.3455,233,0.06058,,,,
1227,217.85,3870,233.2565,233.301,233,0.06058,,,,
6024,217.83,3871,233.212,233.2565,233,0.06058,,,,
894,217.82,3872,233.1675,233.212,233,0.06058,,,,
2964,217.82,3873,233.123,233.1675,233,0.06058,,,,
4939,217.82,3874,233.0785,233.123,233,0.06058,,,,
2953,217.81,3875,233.034,233.0785,233,0.06058,,,,
6984,217.81,3876,232.9895,233.034,233,0.06058,,,,
136,217.8,3877,232.945,232.9895,233,0.06058,,,,
4394,217.8,3878,232.9005,232.945,233,0.06058,,,,
6811,217.8,3879,232.856,232.9005,233,0.06058,,,,
7107,217.79,3880,232.8115,232.856,233,0.06058,,,,
7301,217.79,3881,232.767,232.8115,233,0.06058,,,,
1774,217.78,3882,232.7225,232.767,233,0.06058,,,,
4598,217.78,3883,232.678,232.7225,233,0.06058,,,,
1709,217.76,3884,232.6335,232.678,233,0.06058,,,,
1991,217.76,3885,232.589,232.6335,233,0.06058,,,,
6303,217.76,3886,232.5445,232.589,233,0.06058,,,,
8784,217.75,3887,232.5,232.5445,233,0.06058,,,,
6758,217.74,3888,232.4555,232.5,232,0.06032,,,,
5084,217.72,3889,232.411,232.4555,232,0.06032,,,,
5634,217.71,3890,232.3665,232.411,232,0.06032,,,,
1988,217.69,3891,232.322,232.3665,232,0.06032,,,,
8076,217.66,3892,232.2775,232.322,232,0.06032,,,,
2405,217.65,3893,232.233,232.2775,232,0.06032,,,,
6440,217.65,3894,232.1885,232.233,232,0.06032,,,,
7823,217.65,3895,232.144,232.1885,232,0.06032,,,,
943,217.64,3896,232.0995,232.144,232,0.06032,,,,
6003,217.6,3897,232.055,232.0995,232,0.06032,,,,
1703,217.59,3898,232.0105,232.055,232,0.06032,,,,
1077,217.58,3899,231.966,232.0105,232,0.06032,,,,
1630,217.58,3900,231.9215,231.966,232,0.06032,,,,
2090,217.57,3901,231.877,231.9215,232,0.06032,,,,
3899,217.56,3902,231.8325,231.877,232,0.06032,,,,
4205,217.55,3903,231.788,231.8325,232,0.06032,,,,
5668,217.55,3904,231.7435,231.788,232,0.06032,,,,
4323,217.54,3905,231.699,231.7435,232,0.06032,,,,
5524,217.54,3906,231.6545,231.699,232,0.06032,,,,
5813,217.53,3907,231.61,231.6545,232,0.06032,,,,
1325,217.49,3908,231.5655,231.61,232,0.06032,,,,
2485,217.49,3909,231.521,231.5655,232,0.06032,,,,
6912,217.49,3910,231.4765,231.521,232,0.06032,,,,
3693,217.48,3911,231.432,231.4765,231,0.06006,,,,
5352,217.48,3912,231.3875,231.432,231,0.06006,,,,
514,217.47,3913,231.343,231.3875,231,0.06006,,,,
8859,217.47,3914,231.2985,231.343,231,0.06006,,,,
8884,217.47,3915,231.254,231.2985,231,0.06006,,,,
2556,217.45,3916,231.2095,231.254,231,0.06006,,,,
3275,217.44,3917,231.165,231.2095,231,0.06006,,,,
940,217.43,3918,231.1205,231.165,231,0.06006,,,,
995,217.41,3919,231.076,231.1205,231,0.06006,,,,
1829,217.4,3920,231.0315,231.076,231,0.06006,,,,
267,217.39,3921,230.987,231.0315,231,0.06006,,,,
911,217.39,3922,230.9425,230.987,231,0.06006,,,,
4274,217.39,3923,230.898,230.9425,231,0.06006,,,,
5523,217.38,3924,230.8535,230.898,231,0.06006,,,,
6615,217.38,3925,230.809,230.8535,231,0.06006,,,,
7870,217.38,3926,230.7645,230.809,231,0.06006,,,,
828,217.37,3927,230.72,230.7645,231,0.06006,,,,
3689,217.36,3928,230.6755,230.72,231,0.06006,,,,
1849,217.34,3929,230.631,230.6755,231,0.06006,,,,
1198,217.32,3930,230.5865,230.631,231,0.06006,,,,
2336,217.31,3931,230.542,230.5865,231,0.06006,,,,
2311,217.28,3932,230.4975,230.542,231,0.06006,,,,
8436,217.27,3933,230.453,230.4975,230,0.0598,,,,
5039,217.25,3934,230.4085,230.453,230,0.0598,,,,
7245,217.25,3935,230.364,230.4085,230,0.0598,,,,
8537,217.24,3936,230.3195,230.364,230,0.0598,,,,
7680,217.23,3937,230.275,230.3195,230,0.0598,,,,
1037,217.2,3938,230.2305,230.275,230,0.0598,,,,
4909,217.2,3939,230.186,230.2305,230,0.0598,,,,
6336,217.17,3940,230.1415,230.186,230,0.0598,,,,
4249,217.16,3941,230.097,230.1415,230,0.0598,,,,
5835,217.16,3942,230.0525,230.097,230,0.0598,,,,
4631,217.15,3943,230.008,230.0525,230,0.0598,,,,
926,217.14,3944,229.9635,230.008,230,0.0598,,,,
3928,217.14,3945,229.919,229.9635,230,0.0598,,,,
2633,217.13,3946,229.8745,229.919,230,0.0598,,,,
5441,217.12,3947,229.83,229.8745,230,0.0598,,,,
6770,217.11,3948,229.7855,229.83,230,0.0598,,,,
8196,217.11,3949,229.741,229.7855,230,0.0598,,,,
4627,217.1,3950,229.6965,229.741,230,0.0598,,,,
294,217.09,3951,229.652,229.6965,230,0.0598,,,,
7236,217.09,3952,229.6075,229.652,230,0.0598,,,,
8305,217.09,3953,229.563,229.6075,230,0.0598,,,,
3110,217.08,3954,229.5185,229.563,230,0.0598,,,,
6734,217.07,3955,229.474,229.5185,230,0.0598,,,,
8340,217.07,3956,229.4295,229.474,229,0.05954,,,,
8824,217.07,3957,229.385,229.4295,229,0.05954,,,,
4946,217.06,3958,229.3405,229.385,229,0.05954,,,,
884,217.04,3959,229.296,229.3405,229,0.05954,,,,
1639,217.02,3960,229.2515,229.296,229,0.05954,,,,
4856,217.02,3961,229.207,229.2515,229,0.05954,,,,
5692,217.01,3962,229.1625,229.207,229,0.05954,,,,
1514,216.99,3963,229.118,229.1625,229,0.05954,,,,
61,216.97,3964,229.0735,229.118,229,0.05954,,,,
371,216.96,3965,229.029,229.0735,229,0.05954,,,,
3599,216.96,3966,228.9845,229.029,229,0.05954,,,,
6792,216.96,3967,228.94,228.9845,229,0.05954,,,,
1455,216.94,3968,228.8955,228.94,229,0.05954,,,,
5168,216.93,3969,228.851,228.8955,229,0.05954,,,,
6302,216.93,3970,228.8065,228.851,229,0.05954,,,,
7533,216.93,3971,228.762,228.8065,229,0.05954,,,,
2988,216.9,3972,228.7175,228.762,229,0.05954,,,,
7425,216.87,3973,228.673,228.7175,229,0.05954,,,,
7362,216.86,3974,228.6285,228.673,229,0.05954,,,,
7829,216.85,3975,228.584,228.6285,229,0.05954,,,,
1348,216.83,3976,228.5395,228.584,229,0.05954,,,,
1739,216.83,3977,228.495,228.5395,229,0.05954,,,,
3423,216.83,3978,228.4505,228.495,228,0.05928,,,,
6603,216.81,3979,228.406,228.4505,228,0.05928,,,,
3391,216.8,3980,228.3615,228.406,228,0.05928,,,,
1490,216.78,3981,228.317,228.3615,228,0.05928,,,,
5186,216.78,3982,228.2725,228.317,228,0.05928,,,,
8100,216.77,3983,228.228,228.2725,228,0.05928,,,,
6761,216.76,3984,228.1835,228.228,228,0.05928,,,,
2579,216.75,3985,228.139,228.1835,228,0.05928,,,,
6809,216.75,3986,228.0945,228.139,228,0.05928,,,,
2753,216.73,3987,228.05,228.0945,228,0.05928,,,,
3755,216.73,3988,228.0055,228.05,228,0.05928,,,,
5213,216.73,3989,227.961,228.0055,228,0.05928,,,,
7321,216.71,3990,227.9165,227.961,228,0.05928,,,,
6633,216.7,3991,227.872,227.9165,228,0.05928,,,,
1927,216.69,3992,227.8275,227.872,228,0.05928,,,,
4766,216.69,3993,227.783,227.8275,228,0.05928,,,,
8572,216.63,3994,227.7385,227.783,228,0.05928,,,,
5943,216.62,3995,227.694,227.7385,228,0.05928,,,,
6555,216.62,3996,227.6495,227.694,228,0.05928,,,,
6776,216.59,3997,227.605,227.6495,228,0.05928,,,,
8327,216.59,3998,227.5605,227.605,228,0.05928,,,,
5466,216.57,3999,227.516,227.5605,228,0.05928,,,,
6473,216.57,4000,227.4715,227.516,228,0.05928,,,,
1673,216.56,4001,227.427,227.4715,227,0.05902,,,,
6225,216.56,4002,227.3825,227.427,227,0.05902,,,,
8768,216.55,4003,227.338,227.3825,227,0.05902,,,,
7439,216.53,4004,227.2935,227.338,227,0.05902,,,,
4210,216.52,4005,227.249,227.2935,227,0.05902,,,,
7685,216.52,4006,227.2045,227.249,227,0.05902,,,,
313,216.5,4007,227.16,227.2045,227,0.05902,,,,
1724,216.49,4008,227.1155,227.16,227,0.05902,,,,
753,216.48,4009,227.071,227.1155,227,0.05902,,,,
7178,216.48,4010,227.0265,227.071,227,0.05902,,,,
608,216.47,4011,226.982,227.0265,227,0.05902,,,,
3763,216.46,4012,226.9375,226.982,227,0.05902,,,,
4275,216.46,4013,226.893,226.9375,227,0.05902,,,,
5645,216.46,4014,226.8485,226.893,227,0.05902,,,,
7543,216.46,4015,226.804,226.8485,227,0.05902,,,,
657,216.45,4016,226.7595,226.804,227,0.05902,,,,
4659,216.45,4017,226.715,226.7595,227,0.05902,,,,
8178,216.45,4018,226.6705,226.715,227,0.05902,,,,
8776,216.43,4019,226.626,226.6705,227,0.05902,,,,
1643,216.41,4020,226.5815,226.626,227,0.05902,,,,
7055,216.41,4021,226.537,226.5815,227,0.05902,,,,
233,216.4,4022,226.4925,226.537,227,0.05902,,,,
7832,216.4,4023,226.448,226.4925,226,0.05876,,,,
1889,216.39,4024,226.4035,226.448,226,0.05876,,,,
4305,216.39,4025,226.359,226.4035,226,0.05876,,,,
4458,216.39,4026,226.3145,226.359,226,0.05876,,,,
6967,216.39,4027,226.27,226.3145,226,0.05876,,,,
7133,216.39,4028,226.2255,226.27,226,0.05876,,,,
3617,216.38,4029,226.181,226.2255,226,0.05876,,,,
4999,216.38,4030,226.1365,226.181,226,0.05876,,,,
8084,216.37,4031,226.092,226.1365,226,0.05876,,,,
8480,216.37,4032,226.0475,226.092,226,0.05876,,,,
6522,216.36,4033,226.003,226.0475,226,0.05876,,,,
1017,216.35,4034,225.9585,226.003,226,0.05876,,,,
1936,216.32,4035,225.914,225.9585,226,0.05876,,,,
2815,216.31,4036,225.8695,225.914,226,0.05876,,,,
169,216.3,4037,225.825,225.8695,226,0.05876,,,,
7280,216.3,4038,225.7805,225.825,226,0.05876,,,,
7653,216.3,4039,225.736,225.7805,226,0.05876,,,,
6164,216.28,4040,225.6915,225.736,226,0.05876,,,,
2995,216.27,4041,225.647,225.6915,226,0.05876,,,,
5267,216.25,4042,225.6025,225.647,226,0.05876,,,,
8362,216.25,4043,225.558,225.6025,226,0.05876,,,,
3041,216.23,4044,225.5135,225.558,226,0.05876,,,,
3910,216.22,4045,225.469,225.5135,226,0.05876,,,,
7589,216.22,4046,225.4245,225.469,225,0.0585,,,,
4734,216.19,4047,225.38,225.4245,225,0.0585,,,,
6480,216.19,4048,225.3355,225.38,225,0.0585,,,,
209,216.18,4049,225.291,225.3355,225,0.0585,,,,
1182,216.16,4050,225.2465,225.291,225,0.0585,,,,
1065,216.15,4051,225.202,225.2465,225,0.0585,,,,
3172,216.15,4052,225.1575,225.202,225,0.0585,,,,
6979,216.15,4053,225.113,225.1575,225,0.0585,,,,
148,216.14,4054,225.0685,225.113,225,0.0585,,,,
1066,216.13,4055,225.024,225.0685,225,0.0585,,,,
7166,216.13,4056,224.9795,225.024,225,0.0585,,,,
7310,216.13,4057,224.935,224.9795,225,0.0585,,,,
8325,216.11,4058,224.8905,224.935,225,0.0585,,,,
4059,216.1,4059,224.846,224.8905,225,0.0585,,,,
5367,216.06,4060,224.8015,224.846,225,0.0585,,,,
5429,216.06,4061,224.757,224.8015,225,0.0585,,,,
3184,216.05,4062,224.7125,224.757,225,0.0585,,,,
6201,216.04,4063,224.668,224.7125,225,0.0585,,,,
5120,216.03,4064,224.6235,224.668,225,0.0585,,,,
2727,216.02,4065,224.579,224.6235,225,0.0585,,,,
2020,216,4066,224.5345,224.579,225,0.0585,,,,
7027,215.99,4067,224.49,224.5345,225,0.0585,,,,
1200,215.98,4068,224.4455,224.49,224,0.05824,,,,
4554,215.95,4069,224.401,224.4455,224,0.05824,,,,
8300,215.95,4070,224.3565,224.401,224,0.05824,,,,
4020,215.93,4071,224.312,224.3565,224,0.05824,,,,
284,215.92,4072,224.2675,224.312,224,0.05824,,,,
5203,215.92,4073,224.223,224.2675,224,0.05824,,,,
3177,215.91,4074,224.1785,224.223,224,0.05824,,,,
1267,215.88,4075,224.134,224.1785,224,0.05824,,,,
1818,215.88,4076,224.0895,224.134,224,0.05824,,,,
5153,215.88,4077,224.045,224.0895,224,0.05824,,,,
4071,215.87,4078,224.0005,224.045,224,0.05824,,,,
6272,215.87,4079,223.956,224.0005,224,0.05824,,,,
865,215.85,4080,223.9115,223.956,224,0.05824,,,,
5682,215.85,4081,223.867,223.9115,224,0.05824,,,,
879,215.84,4082,223.8225,223.867,224,0.05824,,,,
5627,215.84,4083,223.778,223.8225,224,0.05824,,,,
5920,215.84,4084,223.7335,223.778,224,0.05824,,,,
5882,215.83,4085,223.689,223.7335,224,0.05824,,,,
4200,215.82,4086,223.6445,223.689,224,0.05824,,,,
2251,215.79,4087,223.6,223.6445,224,0.05824,,,,
5702,215.75,4088,223.5555,223.6,224,0.05824,,,,
8382,215.75,4089,223.511,223.5555,224,0.05824,,,,
719,215.74,4090,223.4665,223.511,224,0.05824,,,,
2300,215.74,4091,223.422,223.4665,223,0.05798,,,,
2381,215.72,4092,223.3775,223.422,223,0.05798,,,,
2600,215.72,4093,223.333,223.3775,223,0.05798,,,,
1213,215.71,4094,223.2885,223.333,223,0.05798,,,,
3926,215.66,4095,223.244,223.2885,223,0.05798,,,,
6958,215.66,4096,223.1995,223.244,223,0.05798,,,,
462,215.65,4097,223.155,223.1995,223,0.05798,,,,
5584,215.61,4098,223.1105,223.155,223,0.05798,,,,
5739,215.56,4099,223.066,223.1105,223,0.05798,,,,
8445,215.55,4100,223.0215,223.066,223,0.05798,,,,
3382,215.53,4101,222.977,223.0215,223,0.05798,,,,
4300,215.53,4102,222.9325,222.977,223,0.05798,,,,
4177,215.52,4103,222.888,222.9325,223,0.05798,,,,
6957,215.52,4104,222.8435,222.888,223,0.05798,,,,
825,215.5,4105,222.799,222.8435,223,0.05798,,,,
1385,215.49,4106,222.7545,222.799,223,0.05798,,,,
1573,215.47,4107,222.71,222.7545,223,0.05798,,,,
4308,215.47,4108,222.6655,222.71,223,0.05798,,,,
5469,215.47,4109,222.621,222.6655,223,0.05798,,,,
8435,215.47,4110,222.5765,222.621,223,0.05798,,,,
4467,215.44,4111,222.532,222.5765,223,0.05798,,,,
8677,215.43,4112,222.4875,222.532,223,0.05798,,,,
6531,215.41,4113,222.443,222.4875,222,0.05772,,,,
2639,215.4,4114,222.3985,222.443,222,0.05772,,,,
4842,215.4,4115,222.354,222.3985,222,0.05772,,,,
443,215.38,4116,222.3095,222.354,222,0.05772,,,,
2321,215.38,4117,222.265,222.3095,222,0.05772,,,,
2497,215.38,4118,222.2205,222.265,222,0.05772,,,,
4557,215.35,4119,222.176,222.2205,222,0.05772,,,,
8333,215.34,4120,222.1315,222.176,222,0.05772,,,,
5424,215.33,4121,222.087,222.1315,222,0.05772,,,,
109,215.29,4122,222.0425,222.087,222,0.05772,,,,
178,215.29,4123,221.998,222.0425,222,0.05772,,,,
4959,215.28,4124,221.9535,221.998,222,0.05772,,,,
4358,215.27,4125,221.909,221.9535,222,0.05772,,,,
4464,215.27,4126,221.8645,221.909,222,0.05772,,,,
4088,215.26,4127,221.82,221.8645,222,0.05772,,,,
8117,215.24,4128,221.7755,221.82,222,0.05772,,,,
4691,215.23,4129,221.731,221.7755,222,0.05772,,,,
6072,215.23,4130,221.6865,221.731,222,0.05772,,,,
7126,215.21,4131,221.642,221.6865,222,0.05772,,,,
6010,215.2,4132,221.5975,221.642,222,0.05772,,,,
1950,215.19,4133,221.553,221.5975,222,0.05772,,,,
6664,215.18,4134,221.5085,221.553,222,0.05772,,,,
3430,215.17,4135,221.464,221.5085,222,0.05772,,,,
715,215.15,4136,221.4195,221.464,221,0.05746,,,,
738,215.14,4137,221.375,221.4195,221,0.05746,,,,
646,215.13,4138,221.3305,221.375,221,0.05746,,,,
5606,215.11,4139,221.286,221.3305,221,0.05746,,,,
7294,215.11,4140,221.2415,221.286,221,0.05746,,,,
3762,215.09,4141,221.197,221.2415,221,0.05746,,,,
1970,215.08,4142,221.1525,221.197,221,0.05746,,,,
7391,215.08,4143,221.108,221.1525,221,0.05746,,,,
3394,215.07,4144,221.0635,221.108,221,0.05746,,,,
7461,215.06,4145,221.019,221.0635,221,0.05746,,,,
7605,215.06,4146,220.9745,221.019,221,0.05746,,,,
4520,215.05,4147,220.93,220.9745,221,0.05746,,,,
8182,215.04,4148,220.8855,220.93,221,0.05746,,,,
3078,215.01,4149,220.841,220.8855,221,0.05746,,,,
3296,214.98,4150,220.7965,220.841,221,0.05746,,,,
6424,214.98,4151,220.752,220.7965,221,0.05746,,,,
7610,214.96,4152,220.7075,220.752,221,0.05746,,,,
3641,214.95,4153,220.663,220.7075,221,0.05746,,,,
4359,214.95,4154,220.6185,220.663,221,0.05746,,,,
2681,214.93,4155,220.574,220.6185,221,0.05746,,,,
4774,214.93,4156,220.5295,220.574,221,0.05746,,,,
6909,214.93,4157,220.485,220.5295,221,0.05746,,,,
6920,214.93,4158,220.4405,220.485,220,0.0572,,,,
5772,214.92,4159,220.396,220.4405,220,0.0572,,,,
6566,214.9,4160,220.3515,220.396,220,0.0572,,,,
6174,214.89,4161,220.307,220.3515,220,0.0572,,,,
2777,214.87,4162,220.2625,220.307,220,0.0572,,,,
944,214.86,4163,220.218,220.2625,220,0.0572,,,,
2115,214.86,4164,220.1735,220.218,220,0.0572,,,,
2163,214.86,4165,220.129,220.1735,220,0.0572,,,,
2593,214.85,4166,220.0845,220.129,220,0.0572,,,,
4407,214.85,4167,220.04,220.0845,220,0.0572,,,,
1789,214.81,4168,219.9955,220.04,220,0.0572,,,,
3971,214.81,4169,219.951,219.9955,220,0.0572,,,,
2045,214.79,4170,219.9065,219.951,220,0.0572,,,,
3821,214.79,4171,219.862,219.9065,220,0.0572,,,,
1353,214.77,4172,219.8175,219.862,220,0.0572,,,,
154,214.76,4173,219.773,219.8175,220,0.0572,,,,
6248,214.76,4174,219.7285,219.773,220,0.0572,,,,
8388,214.75,4175,219.684,219.7285,220,0.0572,,,,
5074,214.74,4176,219.6395,219.684,220,0.0572,,,,
5300,214.73,4177,219.595,219.6395,220,0.0572,,,,
6292,214.72,4178,219.5505,219.595,220,0.0572,,,,
6498,214.71,4179,219.506,219.5505,220,0.0572,,,,
4785,214.64,4180,219.4615,219.506,220,0.0572,,,,
7149,214.63,4181,219.417,219.4615,219,0.05694,,,,
7796,214.63,4182,219.3725,219.417,219,0.05694,,,,
1081,214.62,4183,219.328,219.3725,219,0.05694,,,,
1129,214.62,4184,219.2835,219.328,219,0.05694,,,,
8094,214.62,4185,219.239,219.2835,219,0.05694,,,,
4381,214.61,4186,219.1945,219.239,219,0.05694,,,,
856,214.6,4187,219.15,219.1945,219,0.05694,,,,
4898,214.6,4188,219.1055,219.15,219,0.05694,,,,
4511,214.59,4189,219.061,219.1055,219,0.05694,,,,
584,214.56,4190,219.0165,219.061,219,0.05694,,,,
500,214.54,4191,218.972,219.0165,219,0.05694,,,,
4349,214.54,4192,218.9275,218.972,219,0.05694,,,,
6375,214.54,4193,218.883,218.9275,219,0.05694,,,,
295,214.53,4194,218.8385,218.883,219,0.05694,,,,
2780,214.53,4195,218.794,218.8385,219,0.05694,,,,
5662,214.53,4196,218.7495,218.794,219,0.05694,,,,
8619,214.53,4197,218.705,218.7495,219,0.05694,,,,
846,214.52,4198,218.6605,218.705,219,0.05694,,,,
8648,214.52,4199,218.616,218.6605,219,0.05694,,,,
1531,214.51,4200,218.5715,218.616,219,0.05694,,,,
4680,214.51,4201,218.527,218.5715,219,0.05694,,,,
191,214.5,4202,218.4825,218.527,219,0.05694,,,,
8450,214.48,4203,218.438,218.4825,218,0.05668,,,,
2804,214.47,4204,218.3935,218.438,218,0.05668,,,,
7284,214.47,4205,218.349,218.3935,218,0.05668,,,,
3708,214.45,4206,218.3045,218.349,218,0.05668,,,,
8187,214.45,4207,218.26,218.3045,218,0.05668,,,,
3568,214.44,4208,218.2155,218.26,218,0.05668,,,,
6043,214.44,4209,218.171,218.2155,218,0.05668,,,,
3087,214.41,4210,218.1265,218.171,218,0.05668,,,,
4111,214.4,4211,218.082,218.1265,218,0.05668,,,,
2864,214.38,4212,218.0375,218.082,218,0.05668,,,,
7066,214.33,4213,217.993,218.0375,218,0.05668,,,,
2094,214.31,4214,217.9485,217.993,218,0.05668,,,,
953,214.3,4215,217.904,217.9485,218,0.05668,,,,
3101,214.3,4216,217.8595,217.904,218,0.05668,,,,
1356,214.29,4217,217.815,217.8595,218,0.05668,,,,
321,214.28,4218,217.7705,217.815,218,0.05668,,,,
385,214.28,4219,217.726,217.7705,218,0.05668,,,,
142,214.27,4220,217.6815,217.726,218,0.05668,,,,
505,214.27,4221,217.637,217.6815,218,0.05668,,,,
2113,214.27,4222,217.5925,217.637,218,0.05668,,,,
6125,214.25,4223,217.548,217.5925,218,0.05668,,,,
1952,214.24,4224,217.5035,217.548,218,0.05668,,,,
361,214.22,4225,217.459,217.5035,218,0.05668,,,,
1191,214.22,4226,217.4145,217.459,217,0.05642,,,,
1923,214.2,4227,217.37,217.4145,217,0.05642,,,,
6667,214.2,4228,217.3255,217.37,217,0.05642,,,,
7086,214.2,4229,217.281,217.3255,217,0.05642,,,,
168,214.19,4230,217.2365,217.281,217,0.05642,,,,
490,214.19,4231,217.192,217.2365,217,0.05642,,,,
5238,214.19,4232,217.1475,217.192,217,0.05642,,,,
1905,214.18,4233,217.103,217.1475,217,0.05642,,,,
44,214.15,4234,217.0585,217.103,217,0.05642,,,,
8604,214.15,4235,217.014,217.0585,217,0.05642,,,,
2411,214.14,4236,216.9695,217.014,217,0.05642,,,,
2975,214.14,4237,216.925,216.9695,217,0.05642,,,,
3924,214.14,4238,216.8805,216.925,217,0.05642,,,,
4701,214.14,4239,216.836,216.8805,217,0.05642,,,,
2802,214.08,4240,216.7915,216.836,217,0.05642,,,,
3008,214.08,4241,216.747,216.7915,217,0.05642,,,,
3260,214.08,4242,216.7025,216.747,217,0.05642,,,,
4048,214.08,4243,216.658,216.7025,217,0.05642,,,,
8166,214.08,4244,216.6135,216.658,217,0.05642,,,,
4098,214.06,4245,216.569,216.6135,217,0.05642,,,,
8302,214.06,4246,216.5245,216.569,217,0.05642,,,,
2130,213.98,4247,216.48,216.5245,217,0.05642,,,,
1877,213.96,4248,216.4355,216.48,216,0.05616,,,,
2410,213.96,4249,216.391,216.4355,216,0.05616,,,,
7372,213.96,4250,216.3465,216.391,216,0.05616,,,,
3174,213.95,4251,216.302,216.3465,216,0.05616,,,,
8524,213.95,4252,216.2575,216.302,216,0.05616,,,,
6353,213.93,4253,216.213,216.2575,216,0.05616,,,,
4695,213.92,4254,216.1685,216.213,216,0.05616,,,,
5370,213.92,4255,216.124,216.1685,216,0.05616,,,,
6740,213.91,4256,216.0795,216.124,216,0.05616,,,,
2120,213.89,4257,216.035,216.0795,216,0.05616,,,,
1683,213.87,4258,215.9905,216.035,216,0.05616,,,,
6180,213.86,4259,215.946,215.9905,216,0.05616,,,,
7579,213.86,4260,215.9015,215.946,216,0.05616,,,,
3387,213.82,4261,215.857,215.9015,216,0.05616,,,,
